Name,Website,Office,State,Campaign Facebook,Campaign Twitter,Personal Facebook,Personal Twitter,Email address,Direct Mail
Cynthia Wallace,https://www.cynthiawallace.com/,U.S. House,North Carolina,https://www.facebook.com/WallaceforCongress,https://www.twitter.com/WallaceCongress,,,info@cynthiawallaceforcongress.com,mailto:info@cynthiawallaceforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Christopher Ward (North Carolina),https://www.chriswardforcongress.com,U.S. House,North Carolina,,https://www.twitter.com/WardCongress,,,,
Kathy Manning,https://www.kathymanningfornc.com/,U.S. House,North Carolina,https://www.facebook.com/KathyManningNC/,https://www.twitter.com/KathyManningNC,,,info@kathymanningfornc.com,mailto:info@kathymanningfornc.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Cheri Bustos,http://www.cheribustos.com/,U.S. House,Illinois,http://www.facebook.com/CheriBustosForCongress,https://www.twitter.com/cheribustos,https://www.facebook.com/RepCheri,https://www.twitter.com/RepCheri,cheri@cheribustos.com,mailto:cheri@cheribustos.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Erika Weaver,https://weaverforillinois.com/,U.S. House,Illinois,https://www.facebook.com/WeaverForIL/,https://www.twitter.com/Weaver4Illinois,,,Erika@WeaverForIllinois.com,mailto:Erika@WeaverForIllinois.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Dani Brzozowski,https://www.daniforillinois.com/,U.S. House,Illinois,https://www.facebook.com/DaniForCongress/,https://www.twitter.com/DaniForCongress,https://www.facebook.com/dani.bzow,,,
David Wilson Brown,https://dwb4congress.com/,U.S. House,North Carolina,https://www.facebook.com/DWB4Congress/,https://www.twitter.com/DWB4Congress,https://www.facebook.com/davidwilsonbrown,https://www.twitter.com/davidwbrown,info@dwb4congress.com,mailto:info@dwb4congress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Joyce Elliott,,U.S. House,Arkansas,https://www.facebook.com/JoyceElliottForStateSenate/,https://www.twitter.com/electjoyce,https://www.facebook.com/joyce.elliott.12,,joyceelliottpress@gmail.com,mailto:joyceelliottpress@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Hillary O'Connor Mueri,https://www.hillaryoconnormueri.com/,U.S. House,Ohio,https://www.facebook.com/HillaryOConnorMueri4Ohio/,https://www.twitter.com/HillaryMueri,https://www.facebook.com/hillaryoconnormueriOH,,info@hillaryoconnormueri.com,mailto:info@hillaryoconnormueri.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Alaina Shearer,https://www.alaina2020.com/,U.S. House,Ohio,https://www.facebook.com/Alaina2020,https://www.twitter.com/VoteAlaina2020,https://www.facebook.com/alainashearer79,https://www.twitter.com/alainashearer,,
Alma Adams,http://almaadamsforcongress.com/,U.S. House,North Carolina,http://www.facebook.com/pages/Representative-Alma-S-Adams-PhD/342583896754?ref=search,https://www.twitter.com/AlmaforCongress,https://www.facebook.com/alma.adams.1806,https://www.twitter.com/RepAdams,Alma@AlmaAdamsforCongress.com,mailto:Alma@AlmaAdamsforCongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Desiree Tims,https://www.timsforcongress.com/,U.S. House,Ohio,https://www.facebook.com/TimsForCongress/,https://www.twitter.com/TimsDesiree,https://www.facebook.com/desiree.tims,,,
Lauren Underwood,https://www.underwoodforcongress.com/,U.S. House,Illinois,https://www.facebook.com/UnderwoodforCongress/,https://www.twitter.com/LaurenUnderwood,https://www.facebook.com/repunderwood/,https://www.twitter.com/RepUnderwood,info@underwoodforcongress.com,mailto:info@underwoodforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Vanessa Enoch,https://enochforcongress.com/,U.S. House,Ohio,https://www.facebook.com/EnochforCongress/,https://www.twitter.com/DrVEnoch,https://www.facebook.com/vanessa.enoch,,,
Joel Newby,https://www.joelnewby.com/,U.S. House,Ohio,https://www.facebook.com/NewbyOH15/,https://www.twitter.com/NewbyOH15,https://www.facebook.com/jnewbsandimfamous,https://www.twitter.com/joelbnewbyiii,,
Nick Rubando,https://nickrubando.com/,U.S. House,Ohio,https://www.facebook.com/RubandoForCongress/,https://www.twitter.com/NickRubando,https://www.facebook.com/nick.rubando,,info@rubandoforcongress.com,mailto:info@rubandoforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Aaron Godfrey,http://www.godfreyforcongress.com,U.S. House,Ohio,https://www.facebook.com/GodfreyForCongress/,https://www.twitter.com/GodfreyForOH16,https://www.facebook.com/aaron.godfrey.73,,,
Shannon Freshour,https://shannon4ohio.com/,U.S. House,Ohio,https://www.facebook.com/Shannon4Congress/,https://www.twitter.com/ShannonFreshour,,,press@shannon4ohio.com,mailto:press@shannon4ohio.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Quentin Potter,https://www.quentinpotterforcongress.com/,U.S. House,Ohio,https://www.facebook.com/QuentinPotterforCongress/,https://www.twitter.com/QuentinforOh7,,,,
Shawna Roberts,,U.S. House,Ohio,https://www.facebook.com/RobertsOhioD6/,https://www.twitter.com/RobertsOhioD6,https://www.facebook.com/shawna.roberts.7927,,ShawnaRobertsforCongress2018@gmail.com,mailto:ShawnaRobertsforCongress2018@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Jaime Castle,https://castleforuscongress.com/,U.S. House,Ohio,https://www.facebook.com/Jaime-Castle-for-Us-Congress-Democrat-Ohio-District-2-110928503713915/,https://www.twitter.com/jaimecastleOH,https://www.facebook.com/jaime.castle,,,
Ray Lenzi,https://lenziforcongress.org/,U.S. House,Illinois,,https://www.twitter.com/Lenzi4Congress,https://www.facebook.com/raymond.lenzi.75,,,
Marcia Fudge,http://marcialfudge.com,U.S. House,Ohio,http://www.facebook.com/pages/Marcia-L-Fudge/28074563966,https://www.twitter.com/mlfudge,https://www.facebook.com/RepMarciaLFudge/,https://www.twitter.com/RepMarciaFudge,mlfudge@marcialfudge.com,mailto:mlfudge@marcialfudge.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Kate Schroder,https://kateforcongress.com/,U.S. House,Ohio,https://www.facebook.com/KateForCongress2020/,https://www.twitter.com/KateForCongress,https://www.facebook.com/kate.schroder.52,https://www.twitter.com/kate_schroder,,
Betsy Londrigan,https://www.betsydirksenlondrigan.com/,U.S. House,Illinois,http://www.facebook.com/BetsyDirksenLondrigan,https://www.twitter.com/BetsyforIL,https://www.facebook.com/betsy.londrigan,,team@betsydirksenlondrigan.com,mailto:team@betsydirksenlondrigan.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Tim Ryan (Ohio),https://timryanforcongress.com,U.S. House,Ohio,http://www.facebook.com/timryanforcongress,https://www.twitter.com/timryan,https://www.facebook.com/timryan,https://www.twitter.com/RepTimRyan,info@timryanforamerica.com,mailto:info@timryanforamerica.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Jan Schakowsky,http://www.janschakowsky.org/,U.S. House,Illinois,http://www.facebook.com/schakowskyforcongress,https://www.twitter.com/janschakowsky,https://www.facebook.com/janschakowsky,https://www.twitter.com/RepSchakowsky,sarah@janschakowsky.org,mailto:sarah@janschakowsky.org?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Raja Krishnamoorthi,https://rajaforcongress.com/,U.S. House,Illinois,https://www.facebook.com/RajaForIllinois,https://www.twitter.com/RajaForCongress,https://www.facebook.com/CongressmanRaja/,https://www.twitter.com/CongressmanRaja,mark@rajaforcongress.com,mailto:mark@rajaforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Sean Casten,https://castenforcongress.com/,U.S. House,Illinois,https://www.facebook.com/castenforcongress/,https://www.twitter.com/VoteCasten,https://www.facebook.com/RepSeanCasten/,https://www.twitter.com/SeanCasten,info@castenforcongress.com,mailto:info@castenforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Danny K. Davis,https://www.dkdcongress.com/,U.S. House,Illinois,https://www.facebook.com/Congressmandkd/,https://www.twitter.com/DannyKDavis7th,https://www.facebook.com/dkdcongress,https://www.twitter.com/RepDannyDavis,dkd@dkdcongress.com,mailto:dkd@dkdcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Jesus Garcia,http://jesuschuygarcia.com/,U.S. House,Illinois,https://www.facebook.com/ChuyForCongress/,https://www.twitter.com/ChuyForCongress,https://www.facebook.com/RepChuyGarcia,https://www.twitter.com/RepChuyGarcia,press@chuygarcia.org,mailto:press@chuygarcia.org?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Joyce Beatty,https://beattyforcongress.com,U.S. House,Ohio,http://www.facebook.com/JoyceBeattyforCongress,https://www.twitter.com/JoyceBeatty,https://www.facebook.com/RepJoyceBeatty/,https://www.twitter.com/RepBeatty,beattyforcongress@gmail.com,mailto:beattyforcongress@gmail.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Bobby Rush,https://citizens4rush.com/,U.S. House,Illinois,https://www.facebook.com/BobbyLRushForCongress,https://www.twitter.com/bobbyrushfor1st,https://www.facebook.com/congressmanbobbyrush/,https://www.twitter.com/repbobbyrush,info@citizens4rush.com,mailto:info@citizens4rush.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Marcy Kaptur,https://marcykaptur.com/,U.S. House,Ohio,http://www.facebook.com/pages/Marcy-Kaptur/6225522279,https://www.twitter.com/marcy_kaptur,https://www.facebook.com/RepMarcyKaptur/,https://www.twitter.com/RepMarcyKaptur,,
Mike Quigley,https://quigleyforcongress.com/,U.S. House,Illinois,https://www.facebook.com/QuigleyForCongress/,https://www.twitter.com/QuigleyCampaign,https://www.facebook.com/repmikequigley,https://www.twitter.com/RepMikeQuigley,info@quigleyforcongress.com,mailto:info@quigleyforcongress.com.?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Robin Kelly,http://www.robinkellyforcongress.org/,U.S. House,Illinois,http://www.facebook.com/RobinKellyforCongress,https://www.twitter.com/RobinLynneKelly,https://www.facebook.com/reprobinkelly,https://www.twitter.com/RepRobinKelly,info@robinkellyforcongress.com,mailto:info@robinkellyforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Daryl Farrow,https://dtfarrow.com/,U.S. House,North Carolina,,,,,,
Deborah Ross,https://www.deborahross.com/,U.S. House,North Carolina,https://www.facebook.com/RossForNorthCarolina/,https://www.twitter.com/deborahrossNC,,,info@deborahross.com,mailto:info@deborahross.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
G.K. Butterfield,http://gkbutterfield.com/,U.S. House,North Carolina,http://www.facebook.com/pages/GK-Butterfield/6442258513,,https://www.facebook.com/congressmangkbutterfield/,https://www.twitter.com/GKButterfield,info@gkbutterfield.com,mailto:info@gkbutterfield.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Marie Newman,https://www.marienewmanforcongress.com/,U.S. House,Illinois,https://www.facebook.com/MarieNewmancommunityadvocate/,https://www.twitter.com/Marie4Congress,https://www.facebook.com/marie.klaassennewman,,,
Matthew Ryan Best,,U.S. House,Kentucky,,,,,,
Alexandra Owensby,http://amowensby.com,U.S. House,Kentucky,https://www.facebook.com/amowensby,https://www.twitter.com/amowensby,https://www.facebook.com/alexaann.illingworth,,,
Brad Schneider,http://www.schneiderforcongress.com/,U.S. House,Illinois,https://www.facebook.com/schneiderforcongress,https://www.twitter.com/Schneider4IL10,https://www.facebook.com/CongressmanBradSchneider/,https://www.twitter.com/repschneider,info@schneiderforcongress.com,mailto:info@schneiderforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Bill Foster (Illinois),https://www.billfoster.com/,U.S. House,Illinois,http://www.facebook.com/RepBillFoster,https://www.twitter.com/Foster4Congress,https://www.facebook.com/CongressmanBillFoster,https://www.twitter.com/RepBillFoster,campaign@billfoster.com,mailto:campaign@billfoster.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
James Rhodes (Kentucky),https://rhodesforcongress.com/,U.S. House,Kentucky,https://www.facebook.com/RhodesforCongressKy1stDistrict/,https://www.twitter.com/Rhodes4Congress,,,jamesrhodes@rhodesforcongress.com,mailto:jamesrhodes@rhodesforcongress.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Julie Oliver,https://www.julieoliver.org/,U.S. House,Texas,https://www.facebook.com/JulieForTexas/,https://www.twitter.com/julieolivertx,https://www.facebook.com/julie.k.oliver.5,,info@julieoliver.org,mailto:info@julieoliver.org?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
Hank Linderman,https://hank4ky.com/,U.S. House,Kentucky,https://www.facebook.com/hank4ky/,https://www.twitter.com/hank4ky,https://www.facebook.com/hank.linderman,,hank@hank4ky.com,mailto:hank@hank4ky.com?subject=Please%20take%20Ballotpedia%27s%20candidate%20survey&body=I%20saw%20you%20have%20not%20yet%20completed%20Ballotpedia's%20candidate%20survey.%20This%20survey%20aims%20to%20both%20enlighten%20voters%20on%20the%20core%20components%20of%20your%20political%20philosophy%20and%20provide%20you%20the%20chance%20to%20show%20who%20you%20really%20are%E2%80%94to%20reveal%20both%20the%20policies%20and%20the%20person.%0A%0APlease%20complete%20the%20survey%20here%20so%20voters%20can%20learn%20more%20about%20you%3A%20https%3A//ballotpedia.org/Survey
